cntryid,cnt,cntschid,cntstuid,cyc,nat_cen,region,stratum,subnatio,oecd,adminmode,option_cps,option_fl,option_ictq,option_ecq,option_pq,option_tq,option_uh,option_read,option_math,langtest_qqq,langtest_cog,cbasci,bookid,st001d01t,st003d02t,st003d03t,st004d01t,st005q01ta,st006q01ta,st006q02ta,st006q03ta,st006q04ta,st007q01ta,st008q01ta,st008q02ta,st008q03ta,st008q04ta,st011q01ta,st011q02ta,st011q03ta,st011q04ta,st011q05ta,st011q06ta,st011q07ta,st011q08ta,st011q09ta,st011q10ta,st011q11ta,st011q12ta,st011q16na,st011d17ta,st011d18ta,st011d19ta,st012q01ta,st012q02ta,st012q03ta,st012q05na,st012q06na,st012q07na,st012q08na,st012q09na,st013q01ta,st123q01na,st123q02na,st123q03na,st123q04na,st019aq01t,st019bq01t,st019cq01t,st021q01ta,st022q01ta,st124q01ta,st125q01na,st126q01ta,st127q01ta,st127q02ta,st127q03ta,st016q01na,st111q01ta,st118q01na,st118q02na,st118q03na,st118q04na,st118q05na,st119q01na,st119q02na,st119q03na,st119q04na,st119q05na,st121q01na,st121q02na,st121q03na,st082q01na,st082q02na,st082q03na,st082q08na,st082q09na,st082q12na,st082q13na,st082q14na,st034q01ta,st034q02ta,st034q03ta,st034q04ta,st034q05ta,st034q06ta,st039q01na,st039q02na,st039q03na,st039q04na,st039q05na,st039q06na,st038q01na,st038q02na,st038q03na,st038q04na,st038q05na,st038q06na,st038q07na,st038q08na,st059q01ta,st059q02ta,st059q03ta,st060q01na,st061q01na,st062q01ta,st062q02ta,st062q03ta,st071q01na,st071q02na,st071q03na,st071q04na,st071q05na,st031q01na,st032q01na,st032q02na,st063q01na,st063q01nb,st063q02na,st063q02nb,st063q03na,st063q03nb,st063q04na,st063q04nb,st063q05na,st063q05nb,st063q06na,st063q06nb,st064q01na,st064q02na,st064q03na,st097q01ta,st097q02ta,st097q03ta,st097q04ta,st097q05ta,st098q01ta,st098q02ta,st098q03na,st098q05ta,st098q06ta,st098q07ta,st098q08na,st098q09ta,st098q10na,st100q01ta,st100q02ta,st100q03ta,st100q04ta,st100q05ta,st103q01na,st103q03na,st103q08na,st103q11na,st104q01na,st104q02na,st104q03na,st104q04na,st104q05na,st107q01na,st107q02na,st107q03na,st092q01ta,st092q02ta,st092q04ta,st092q05ta,st092q06na,st092q08na,st092q09na,st093q01ta,st093q03ta,st093q04ta,st093q05ta,st093q06ta,st093q07na,st093q08na,st094q01na,st094q02na,st094q03na,st094q04na,st094q05na,st095q04na,st095q07na,st095q08na,st095q13na,st095q15na,st113q01ta,st113q02ta,st113q03ta,st113q04ta,st129q01ta,st129q02ta,st129q03ta,st129q04ta,st129q05ta,st129q06ta,st129q07ta,st129q08ta,st131q01na,st131q03na,st131q04na,st131q06na,st131q08na,st131q11na,st146q01ta,st146q02ta,st146q03ta,st146q04ta,st146q05ta,st146q06na,st146q07na,st146q08na,st146q09na,st076q01na,st076q02na,st076q03na,st076q04na,st076q05na,st076q06na,st076q07na,st076q08na,st076q09na,st076q10na,st076q11na,st078q01na,st078q02na,st078q03na,st078q04na,st078q05na,st078q06na,st078q07na,st078q08na,st078q09na,st078q10na,st078q11na,st065class,ic001q01ta,ic001q02ta,ic001q03ta,ic001q04ta,ic001q05ta,ic001q06ta,ic001q07ta,ic001q08ta,ic001q09ta,ic001q10ta,ic001q11ta,ic009q01ta,ic009q02ta,ic009q03ta,ic009q05na,ic009q06na,ic009q07na,ic009q08ta,ic009q09ta,ic009q10na,ic009q11na,ic002q01na,ic003q01ta,ic004q01ta,ic005q01ta,ic006q01ta,ic007q01ta,ic008q01ta,ic008q02ta,ic008q03ta,ic008q04ta,ic008q05ta,ic008q07na,ic008q08ta,ic008q09ta,ic008q10ta,ic008q11ta,ic008q12ta,ic008q13na,ic010q01ta,ic010q02na,ic010q03ta,ic010q04ta,ic010q05na,ic010q06na,ic010q07ta,ic010q08ta,ic010q09na,ic010q10na,ic010q11na,ic010q12na,ic011q01ta,ic011q02ta,ic011q03ta,ic011q04ta,ic011q05ta,ic011q06ta,ic011q07ta,ic011q08ta,ic011q09ta,ic013q01na,ic013q04na,ic013q05na,ic013q11na,ic013q12na,ic013q13na,ic014q03na,ic014q04na,ic014q06na,ic014q08na,ic014q09na,ic015q02na,ic015q03na,ic015q05na,ic015q07na,ic015q09na,ic016q01na,ic016q02na,ic016q04na,ic016q05na,ic016q07na,ec001q01na,ec001q02na,ec001q03na,ec001q04na,ec001q05na,ec001q06na,ec001q07na,ec001q08na,ec001q09na,ec001q10na,ec003q01na,ec003q02na,ec003q03na,ec003q04na,ec003q05na,ec003q06na,ec004q01na,ec004q02na,ec005q01na,ec005q02na,ec005q03na,ec005q04na,ec005q05na,ec005q06na,ec005q07na,ec005q08na,ec007q01na,ec007q02na,ec008q01na,ec008q02na,ec008q03na,ec008q04na,ec009q03na,ec009q07na,ec009q10na,ec009q12na,ec009q13na,ec009q14na,ec010q04na,ec010q06na,ec010q07na,ec010q08na,ec010q09na,ec010q10na,ec010q11na,ec010q12na,ec011q01na,ec011q02na,ec011q03na,ec011q04na,ec011q05na,ec012q01na,ec012q02na,ec012q03na,ec012q04na,ec012q05na,ec012q06na,ec012q07na,ec012q08na,ec012q09na,ec012q10na,ec012q11na,ec012q12na,ec013q01na,ec013q02na,ec013q03na,ec013q04na,ec013q05na,ec013q06na,ec013q07na,ec013q08na,ec013q09na,ec013q10na,ec013q11na,ec013q12na,ec013q13na,ec014q01na,ec014q02na,ec015q01na,ec015q02na,ec015q03na,ec015q04na,ec015q05na,ec015q06na,ec015q07na,ec015q08na,ec017q01na,ec017q02na,ec018q01na,ec018q02na,ec018q03na,ec018q04na,ec019q03na,ec019q07na,ec019q10na,ec019q12na,ec019q13na,ec019q14na,ec020q04na,ec020q06na,ec020q07na,ec020q08na,ec020q09na,ec020q10na,ec020q11na,ec020q12na,ec021q01na,ec021q02na,ec021q03na,ec021q04na,ec021q05na,ec022q01na,ec022q02na,ec022q03na,ec022q04na,ec022q05na,ec022q06na,ec022q07na,ec022q08na,ec022q09na,ec022q10na,ec022q11na,ec022q12na,ec023q01na,ec023q02na,ec023q03na,ec023q04na,ec023q05na,ec023q06na,ec023q07na,ec023q08na,ec023q09na,ec023q10na,ec023q11na,ec023q12na,ec023q13na,ec024q01na,ec024q02na,ec024q03na,ec024q04na,ec024q05na,ec024q06na,ec024q07na,ec024q08na,ec026q01na,ec026q02na,ec027q01na,ec027q02na,ec027q03na,ec027q04na,ec028q01na,ec028q02na,ec028q03na,ec029q01na,ec030q01na,ec030q02na,ec030q03na,ec030q04na,ec030q05na,ec030q06na,ec030q07na,ec031q01ta,ec032q01ta,ec033q01na,pa001q01ta,pa001q02ta,pa001q03ta,pa002q01ta,pa002q02ta,pa002q03ta,pa002q04ta,pa002q05ta,pa002q06na,pa002q07na,pa002q08na,pa002q09na,pa002q10na,pa003q01ta,pa003q02ta,pa003q03ta,pa003q04na,pa003q05na,pa003q06na,pa003q07na,pa003q08na,pa004q01na,pa004q02na,pa004q03na,pa004q04na,pa005q01ta,pa006q01ta,pa006q02ta,pa006q03ta,pa006q04ta,pa006q05ta,pa006q06ta,pa006q07ta,pa006q08ta,pa006q09ta,pa006q10ta,pa006q11ta,pa007q01ta,pa007q02ta,pa007q03ta,pa007q04ta,pa007q05ta,pa007q06ta,pa007q07ta,pa007q09na,pa007q11na,pa007q12na,pa007q13na,pa007q14na,pa007q15na,pa008q01ta,pa008q02ta,pa008q03ta,pa008q04ta,pa008q05ta,pa008q06na,pa008q07na,pa008q08na,pa008q09na,pa008q10na,pa009q01na,pa009q02na,pa009q03na,pa009q04na,pa009q05na,pa009q06na,pa009q08na,pa009q09na,pa009q10na,pa009q11na,pa011q01na,pa011q02na,pa011q03na,pa014q01na,pa018q01na,pa018q02na,pa018q03na,pa019q01na,pa019q02na,pa019q03na,pa019q04na,pa019q05na,pa019q06na,pa019q07na,pa019q08na,pa020q01na,pa020q02na,pa020q03na,pa020q04na,pa021q01na,pa021q02na,pa021q03na,pa021q04na,pa022q01na,pa023q01na,pa023q02na,pa023q03na,pa023q04na,pa023q05na,pa023q06na,pa023q07na,pa023q08na,pa026q01na,pa027q01na,pa027q02na,pa027q03na,pa027q04na,pa027q05na,pa027q06na,pa027q07na,pa027q08na,pa028q01na,pa029q01na,pa030q01na,pa032q01ta,pa032q02ta,pa032q03ta,pa032q04ta,pa032q05ta,pa033q02ta,pa033q06ta,pa033q07ta,pa033q08ta,pa033q09ta,pa035q01ta,pa035q03ta,pa035q04ta,pa035q05ta,pa035q06ta,pa035q07na,pa035q08na,pa036q01ta,pa036q03ta,pa036q04ta,pa036q05ta,pa036q06ta,pa036q07na,pa036q08na,pa039q01ta,pa039q02ta,pa039q03ta,pa039q04ta,pa039q05ta,pa039q06ta,pa041q01ta,pa042q01ta,age,progn,iscedl,iscedd,iscedo,disclisci,teachsup,ibteach,tdteach,envaware,envopt,joyscie,intbrsci,instscie,scieeff,epist,scieact,bsmj,grade,immig,misced,fisced,hisced,homesch,entuse,bmmj1,bfmj2,hisei,repeat,durecec,outhours,mmins,lmins,smins,tmins,belong,anxtest,motivat,cooperate,cpsvalue,emosups,perfeed,adinst,scchange,change,saddinst,haddinst,addsciin,comscsup,comscstrle,comscstrco,comsctsrel,commasup,commastrle,commastrco,commatsrel,usesch,intict,compict,autict,soiaict,icthome,ictsch,presupp,cursupp,emosupp,pqschool,paschpol,pqgensci,pqenperc,pqenvopt,unfairteacher,pared,cobn_f,cobn_m,cobn_s,langn,ocod1,ocod2,ocod3,hedres,homepos,ictres,wealth,escs,w_fstuwt,w_fsturwt1,w_fsturwt2,w_fsturwt3,w_fsturwt4,w_fsturwt5,w_fsturwt6,w_fsturwt7,w_fsturwt8,w_fsturwt9,w_fsturwt10,w_fsturwt11,w_fsturwt12,w_fsturwt13,w_fsturwt14,w_fsturwt15,w_fsturwt16,w_fsturwt17,w_fsturwt18,w_fsturwt19,w_fsturwt20,w_fsturwt21,w_fsturwt22,w_fsturwt23,w_fsturwt24,w_fsturwt25,w_fsturwt26,w_fsturwt27,w_fsturwt28,w_fsturwt29,w_fsturwt30,w_fsturwt31,w_fsturwt32,w_fsturwt33,w_fsturwt34,w_fsturwt35,w_fsturwt36,w_fsturwt37,w_fsturwt38,w_fsturwt39,w_fsturwt40,w_fsturwt41,w_fsturwt42,w_fsturwt43,w_fsturwt44,w_fsturwt45,w_fsturwt46,w_fsturwt47,w_fsturwt48,w_fsturwt49,w_fsturwt50,w_fsturwt51,w_fsturwt52,w_fsturwt53,w_fsturwt54,w_fsturwt55,w_fsturwt56,w_fsturwt57,w_fsturwt58,w_fsturwt59,w_fsturwt60,w_fsturwt61,w_fsturwt62,w_fsturwt63,w_fsturwt64,w_fsturwt65,w_fsturwt66,w_fsturwt67,w_fsturwt68,w_fsturwt69,w_fsturwt70,w_fsturwt71,w_fsturwt72,w_fsturwt73,w_fsturwt74,w_fsturwt75,w_fsturwt76,w_fsturwt77,w_fsturwt78,w_fsturwt79,w_fsturwt80,unit,wvarstrr,pv1math,pv2math,pv3math,pv4math,pv5math,pv6math,pv7math,pv8math,pv9math,pv10math,pv1read,pv2read,pv3read,pv4read,pv5read,pv6read,pv7read,pv8read,pv9read,pv10read,pv1scie,pv2scie,pv3scie,pv4scie,pv5scie,pv6scie,pv7scie,pv8scie,pv9scie,pv10scie,pv1scep,pv2scep,pv3scep,pv4scep,pv5scep,pv6scep,pv7scep,pv8scep,pv9scep,pv10scep,pv1sced,pv2sced,pv3sced,pv4sced,pv5sced,pv6sced,pv7sced,pv8sced,pv9sced,pv10sced,pv1scid,pv2scid,pv3scid,pv4scid,pv5scid,pv6scid,pv7scid,pv8scid,pv9scid,pv10scid,pv1skco,pv2skco,pv3skco,pv4skco,pv5skco,pv6skco,pv7skco,pv8skco,pv9skco,pv10skco,pv1skpe,pv2skpe,pv3skpe,pv4skpe,pv5skpe,pv6skpe,pv7skpe,pv8skpe,pv9skpe,pv10skpe,pv1ssph,pv2ssph,pv3ssph,pv4ssph,pv5ssph,pv6ssph,pv7ssph,pv8ssph,pv9ssph,pv10ssph,pv1ssli,pv2ssli,pv3ssli,pv4ssli,pv5ssli,pv6ssli,pv7ssli,pv8ssli,pv9ssli,pv10ssli,pv1sses,pv2sses,pv3sses,pv4sses,pv5sses,pv6sses,pv7sses,pv8sses,pv9sses,pv10sses,pv1clps,pv2clps,pv3clps,pv4clps,pv5clps,pv6clps,pv7clps,pv8clps,pv9clps,pv10clps,senwt,ver_dat,langtest,sc001q01ta,sc002q01ta,sc002q02ta,sc003q01ta,sc004q01ta,sc004q02ta,sc004q03ta,sc004q04na,sc004q05na,sc004q06na,sc004q07na,sc053q01ta,sc053q02ta,sc053q03ta,sc053q04ta,sc053q05na,sc053q06na,sc053q07ta,sc053q08ta,sc053q09ta,sc053q10ta,sc053d11ta,sc059q01na,sc059q02na,sc059q03na,sc059q04na,sc059q05na,sc059q06na,sc059q07na,sc059q08na,sc052q01na,sc052q02na,sc009q01ta,sc009q02ta,sc009q03ta,sc009q04ta,sc009q05ta,sc009q06ta,sc009q07ta,sc009q08ta,sc009q09ta,sc009q10ta,sc009q11ta,sc009q12ta,sc009q13ta,sc010q01ta,sc010q01tb,sc010q01tc,sc010q01td,sc010q01te,sc010q02ta,sc010q02tb,sc010q02tc,sc010q02td,sc010q02te,sc010q03ta,sc010q03tb,sc010q03tc,sc010q03td,sc010q03te,sc010q04ta,sc010q04tb,sc010q04tc,sc010q04td,sc010q04te,sc010q05ta,sc010q05tb,sc010q05tc,sc010q05td,sc010q05te,sc010q06ta,sc010q06tb,sc010q06tc,sc010q06td,sc010q06te,sc010q07ta,sc010q07tb,sc010q07tc,sc010q07td,sc010q07te,sc010q08ta,sc010q08tb,sc010q08tc,sc010q08td,sc010q08te,sc010q09ta,sc010q09tb,sc010q09tc,sc010q09td,sc010q09te,sc010q10ta,sc010q10tb,sc010q10tc,sc010q10td,sc010q10te,sc010q11ta,sc010q11tb,sc010q11tc,sc010q11td,sc010q11te,sc010q12ta,sc010q12tb,sc010q12tc,sc010q12td,sc010q12te,sc012q01ta,sc012q02ta,sc012q03ta,sc012q04ta,sc012q05ta,sc012q06ta,sc012q07ta,sc013q01ta,sc014q01na,sc016q01ta,sc016q02ta,sc016q03ta,sc016q04ta,sc017q01na,sc017q02na,sc017q03na,sc017q04na,sc017q05na,sc017q06na,sc017q07na,sc017q08na,sc018q01ta01,sc018q01ta02,sc018q02ta01,sc018q02ta02,sc018q05na01,sc018q05na02,sc018q06na01,sc018q06na02,sc018q07na01,sc018q07na02,sc019q01na01,sc019q01na02,sc019q02na01,sc019q02na02,sc019q03na01,sc019q03na02,sc025q01na,sc025q02na,sc027q01na,sc027q02na,sc027q03na,sc027q04na,sc032q01ta,sc032q02ta,sc032q03ta,sc032q04ta,sc034q01na,sc034q02na,sc034q03ta,sc034q04ta,sc035q01na,sc035q01nb,sc035q02ta,sc035q02tb,sc035q03ta,sc035q03tb,sc035q04ta,sc035q04tb,sc035q05ta,sc035q05tb,sc035q06ta,sc035q06tb,sc035q07ta,sc035q07tb,sc035q08ta,sc035q08tb,sc035q09na,sc035q09nb,sc035q10ta,sc035q10tb,sc035q11na,sc035q11nb,sc036q01ta,sc036q02ta,sc036q03na,sc037q01ta,sc037q02ta,sc037q03ta,sc037q04ta,sc037q05na,sc037q06na,sc037q07ta,sc037q08ta,sc037q09ta,sc037q10na,sc040q02na,sc040q03na,sc040q05na,sc040q11na,sc040q12na,sc040q15na,sc040q16na,sc040q17na,sc041q01na,sc041q03na,sc041q04na,sc041q05na,sc041q06na,sc042q01ta,sc042q02ta,sc048q01na,sc048q02na,sc048q03na,sc061q01ta,sc061q02ta,sc061q03ta,sc061q04ta,sc061q05ta,sc061q06ta,sc061q07ta,sc061q08ta,sc061q09ta,sc061q10ta,sc063q02na,sc063q03na,sc063q04na,sc063q06na,sc063q07na,sc063q09na,sc064q01ta,sc064q02ta,sc064q03ta,sc064q04na,schsize,clsize,ratcmp1,ratcmp2,lead,leadcom,leadinst,leadpd,leadtch,respcur,respres,schaut,teachpart,edushort,staffshort,proat5ab,proat5am,proat6,proatce,totat,prostat,prostce,prostmas,totst,creactiv,scieres,stubeha,teachbeha,stratio,schltype,w_schgrnrabwt
764,THA,76400164,76404895,06MS,076400,76400,THA9797,7640000,0,2,1,0,1,1,0,0,0,A,A,555,555,2,38,10,12,1999,2,3,2,2,7,2,2,2,2,7,2,1,1,1,1,2,1,2,2,1,1,1,1,1,0764002,0764002,0764002,3,2,2,4,2,2,1,2,3,3,4,3,3,1,1,1,95,1,7,4,5,1,1,1,8,6,3,3,3,2,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,1,1,1,1,1,7,7,1,1,1,1,1,1,3,4,4,40,50,1,1,1,6,5,4,4.5,7,2,4,3,1,0,1,0,1,0,0,0,0,0,1,0,2,1,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,2,3,3,2,3,3,3,3,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,6,1,1,2,1,3,1,1,2,2,1,3,1,2,2,1,1,1,2,3,1,2,3,2,3,3,5,6,3,2,3,4,5,2,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,3,4,4,5,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,2,2,2,2,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,97,97,97,97,97,97,97,97,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,97,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,97,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,97,97,97,97,97,97,97,97,15.67,07640002,3,1,1,99,99,99,99,99,99,99,99,99,99,99,99,9999999,0,9,4,4,99,99,99,9999,9999,9999,9,99,999,99999999,99999999,99999999,99999999,99,99,99,99,99,99,99,99,9,9,99,999,9,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,97,97,97,97,97,97,97,97,99,9999,076400,076400,076400,555,9997,9997,9997,99,-0.9757,99,99,-1.121,133.1569,64.54029,64.54029,64.54029,205.6097,205.6097,205.6097,205.6097,64.54029,205.6097,64.54029,205.6097,64.54029,64.54029,64.54029,64.54029,205.6097,205.6097,64.54029,205.6097,205.6097,205.6097,205.6097,205.6097,64.54029,64.54029,64.54029,64.54029,205.6097,64.54029,205.6097,64.54029,205.6097,205.6097,205.6097,205.6097,64.54029,64.54029,205.6097,64.54029,64.54029,64.54029,64.54029,64.54029,205.6097,205.6097,205.6097,205.6097,64.54029,205.6097,64.54029,205.6097,64.54029,64.54029,64.54029,64.54029,205.6097,205.6097,64.54029,205.6097,205.6097,205.6097,205.6097,205.6097,64.54029,64.54029,64.54029,64.54029,205.6097,64.54029,205.6097,64.54029,205.6097,205.6097,205.6097,205.6097,64.54029,64.54029,205.6097,64.54029,64.54029,2,44,439.771,459.383,442.284,474.368,412.474,421.485,435.364,406.815,412.085,471.908,345.967,433.473,366.48,394.025,396.368,395.752,337.67,335.246,369.801,387.259,386.378,460.554,422.016,430.391,394.107,427.557,383.929,418.749,403.055,451.421,379.153,404.063,403.962,428.56,374.425,402.629,431.368,413.245,388.623,426.325,363.086,404.805,350.378,463.868,436.397,379.414,407.515,410.244,395.775,440.92,406.127,439.947,421.243,481.956,415.106,400.107,434.572,425.954,418.097,427.734,414.263,394.442,395.541,407.423,458.561,375.814,419.409,453.256,432.935,389.111,416.187,389.815,372.552,386.339,445.638,386.423,412.942,430.26,427.437,394.821,425.113,425.591,428.153,445.419,414.14,382.075,398.636,407.305,411.518,375.03,373.065,399.621,412.395,435.818,376.933,370.238,383.861,362.852,387.738,390.015,434.628,463.973,505.08,470.189,457.139,427.224,456.255,432.073,428.528,436.641,407.852,468.736,467.64,413.356,426.712,440.452,442.329,431.658,468.48,452.877,1.04882,15NOV16:15:49:08,555,2,299,384,6,54,60,60,6,1,8,45,1,1,1,1,1,1,2,1,1,1,0764001,1,1,1,1,1,1,2,2,1,1,3,3,4,3,3,3,4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2,2,3,3,1,3,9,1,5,78,20,2,0,3,1,1,1,2,2,1,1,50,1,46,0,31,1,16,0,1,0,7,0,7,0,7,0,100,100,1,1,1,2,1,1,1,2,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,999,95,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,80,20,50,10,683,38,1.1111,1,-0.1764,0.2784,-0.2147,-0.6676,0.0278,1.4806,-0.3422,0.83,9,-0.849,-0.5392,0.6238,0.3168,0.0198,0.9109,50.5,0.1386,1,1,7,3,6,0.0185,0.2229,13.5248,3,35.491351825
