"","   COUNTRY","    CNT","  SCHOOLID","  STIDSTD","  SUBNATIO","  ST01Q02","   ST01Q03","   ST02Q01","   ST03Q01","   ST04Q01","   ST04Q02","   ST04Q03","   ST04Q04","   ST04Q05","   ST04Q06","   ST04Q07","   ST04Q08","   ST05Q01","   ST05Q02","   ST05Q03","   ST06Q01","   ST07Q01","   ST09Q01","   ST11Q01","   ST12Q01","   ST13Q01","   ST14Q01","   ST15Q01","   ST16Q01","   ST16Q02","   ST16Q03","   ST17Q01","   ST18Q01","   ST18Q02","   ST18Q03","   ST18Q04","   ST18Q05","   ST18Q06","   ST19Q01","   ST19Q02","   ST19Q03","   ST19Q04","   ST19Q05","   ST19Q06","   ST20Q01","   ST20Q02","   ST20Q03","   ST20Q04","   ST20Q05","   ST20Q06","   ST21Q01","   ST21Q02","   ST21Q03","   ST21Q04","   ST21Q05","   ST21Q06","   ST21Q07","   ST21Q08","   ST21Q09","   ST21Q10","   ST21Q11","   ST22Q01","   ST22Q02","   ST22Q03","   ST22Q04","   ST22Q05","   ST22Q06","   ST22Q07","   ST23Q01","   ST23Q02","   ST23Q03","   ST23Q04","   ST24Q01","   ST24Q02","   ST24Q03","   ST24Q04","   ST24Q05","   ST24Q06","   ST24Q07","   ST25Q01","   ST26Q01","   ST26Q02","   ST26Q03","   ST26Q04","   ST26Q05","   ST26Q06","   ST26Q07","   ST26Q08","   ST26Q09","   ST26Q10","   ST26Q11","   ST26Q12","   ST26Q13","   ST26Q14","   ST26Q15","   ST26Q16","   ST26Q17","   ST27Q01","   ST27Q02","   ST27Q03","   ST27Q04","   ST27Q05","   ST27Q06","   ST28Q01","   ST28Q02","   ST28Q03","   ST29Q01","   ST29Q02","   ST29Q03","   ST30Q01","   ST30Q02","   ST30Q03","   ST30Q04","   ST30Q05","   ST31Q01","   ST31Q02","   ST31Q03","   ST31Q04","   ST31Q05","   ST31Q06","   ST31Q07","   ST31Q08","   ST32Q01","   ST32Q02","   ST32Q03","   ST32Q04","   ST32Q05","   ST32Q06","   ST32Q07","   ST33Q01","   ST33Q02","   ST33Q03","   ST34Q01","   ST35Q01","   ST35Q02","   ST35Q03","   ST35Q04","   ST35Q05","   ST35Q06","   ST35Q07","   ST35Q08","   ST35Q09","   ST36Q01","   ST36Q02","   ST36Q03","   ST36Q04","   ST36Q05","   ST36Q06","   ST37Q01","   ST38Q01","   ST39Q01","   ST39Q02","   ST39Q03","   ST39Q04","   ST39Q05","   ST40Q01","   ST41Q01","   ST41Q02","   ST41Q03","   ST41Q04","   ST41Q05","   ST41Q06","   ST41Q07","   ST41Q08","   ST41Q09","     BMMJ","     BFMJ","     BTHR","   IT01Q01","   IT01Q02","   IT01Q03","   IT01Q04","   IT02Q01","   IT02Q02","   IT02Q03","   IT03Q01","   IT04Q01","   IT04Q02","   IT04Q03","   IT04Q04","   IT05Q01","   IT05Q02","   IT05Q03","   IT05Q04","   IT06Q01","   IT06Q02","   IT06Q03","   IT06Q04","   IT06Q05","   IT07Q01","   IT08Q01","   IT09Q01","   IT10Q01","   CC01Q01","   CC01Q02","   CC01Q03","   CC01Q04","   CC01Q05","   CC01Q06","   CC01Q07","   CC01Q08","   CC01Q09","   CC01Q10","   CC01Q11","   CC01Q12","   CC01Q13","   CC01Q14","   CC01Q15","   CC01Q16","   CC01Q17","   CC01Q18","   CC01Q19","   CC01Q20","   CC01Q21","   CC01Q22","   CC01Q23","   CC01Q24","   CC01Q25","   CC01Q26","   CC01Q27","   CC01Q28","   CC02Q01","   CC02Q02","   CC02Q03","   CC02Q04","   CC02Q05","   CC02Q06","   CC02Q07","   CC02Q08","   CC02Q09","   CC02Q10","   CC02Q11","   CC02Q12","   CC02Q13","   CC02Q14","   CC02Q15","   CC02Q16","   CC02Q17","   CC02Q18","   CC02Q19","   CC02Q20","   CC02Q21","   CC02Q22","   CC02Q23","   CC02Q24","    rmins","    mmins","    smins","     age","   famstruc","     nsib","   brthord","     isei","    hisei","    fisced","    misced","   cultcom","    soccom","   famedsup","    wealth","    hedres","   cultactv","   cultposs","   hmwktime","   teachsup","   disclima","   studrel","   achpress","    belong","   joyread","   divread","    comab","    comuse","    comatt","    cstrat","    effper","    memor","    selfef","     cexp","     elab","    insmot","    intmat","    matcon","    intrea","    scacad","    scverb","    comlrn","    coplrn","   wleread","   wlerr_r","   wleread1","   wlerr_r1","   wleread2","   wlerr_r2","   wleread3","   wlerr_r3","   pv1read","   pv2read","   pv3read","   pv4read","   pv5read","   pv1read1","   pv2read1","   pv3read1","   pv4read1","   pv5read1","   pv1read2","   pv2read2","   pv3read2","   pv4read2","   pv5read2","   pv1read3","   pv2read3","   pv3read3","   pv4read3","   pv5read3","   w_fstuwt","   cntrfac","   w_fstr1","   w_fstr2","   w_fstr3","   w_fstr4","   w_fstr5","   w_fstr6","   w_fstr7","   w_fstr8","   w_fstr9","   w_fstr10","   w_fstr11","   w_fstr12","   w_fstr13","   w_fstr14","   w_fstr15","   w_fstr16","   w_fstr17","   w_fstr18","   w_fstr19","   w_fstr20","   w_fstr21","   w_fstr22","   w_fstr23","   w_fstr24","   w_fstr25","   w_fstr26","   w_fstr27","   w_fstr28","   w_fstr29","   w_fstr30","   w_fstr31","   w_fstr32","   w_fstr33","   w_fstr34","   w_fstr35","   w_fstr36","   w_fstr37","   w_fstr38","   w_fstr39","   w_fstr40","   w_fstr41","   w_fstr42","   w_fstr43","   w_fstr44","   w_fstr45","   w_fstr46","   w_fstr47","   w_fstr48","   w_fstr49","   w_fstr50","   w_fstr51","   w_fstr52","   w_fstr53","   w_fstr54","   w_fstr55","   w_fstr56","   w_fstr57","   w_fstr58","   w_fstr59","   w_fstr60","   w_fstr61","   w_fstr62","   w_fstr63","   w_fstr64","   w_fstr65","   w_fstr66","   w_fstr67","   w_fstr68","   w_fstr69","   w_fstr70","   w_fstr71","   w_fstr72","   w_fstr73","   w_fstr74","   w_fstr75","   w_fstr76","   w_fstr77","   w_fstr78","   w_fstr79","   w_fstr80","   read_waf","  schstdID","   wlemath","   wlerr_m","   pv1math","   pv2math","   pv3math","   pv4math","   pv5math","   cntmfac","   math_waf","   pv1math1","   pv2math1","   pv3math1","   pv4math1","   pv5math1","   pv1math2","   pv2math2","   pv3math2","   pv4math2","   pv5math2","   wlescie","   wlerr_s","   pv1scie","   pv2scie","   pv3scie","   pv4scie","   pv5scie","   cntsfac","   scie_waf","   sc01q01","   sc02q01","   sc02q02","   sc03q01","   sc04q01","   sc04q02","   sc04q03","   sc04q04","   sc05q01","   sc05q02","   sc05q03","   sc05q04","   sc05q05","   sc05q06","   sc05q07","   sc05q08","   sc05q09","   sc05q10","   sc05q11","   sc05q12","   sc05q13","   sc05q14","   sc06q01","   sc06q02","   sc06q03","   sc07q01","   sc07q02","   sc07q03","   sc07q04","   sc07q05","   sc07q06","   sc07q07","   sc08q01","   sc08q02","   sc08q03","   sc08q04","   sc08q05","   sc08q06","   sc09q01","   sc09q02","   sc09q03","   sc09q04","   sc09q05","   sc10q01","   sc10q02","   sc10q03","   sc10q04","   sc10q05","   sc10q06","   sc11q01","   sc11q02","   sc11q03","   sc11q04","   sc11q05","   sc11q06","   sc11q07","   sc11q08","   sc11q09","   sc12q01","   sc12q02","   sc12q03","   sc12q04","   sc12q05","   sc13q01","   sc13q02","   sc13q03","   sc13q04","   sc13q05","   sc13q06","   sc14q01","   sc14q02","   sc14q03","   sc14q04","   sc14q05","   sc14q06","   sc14q07","   sc14q08","   sc14q09","   sc14q10","   sc14q11","   sc14q12","   sc14q13","   sc14q14","   sc14q15","   sc14q16","   sc14q17","   sc14q18","   sc15q01","   sc16q01","   sc16q02","   sc16q03","   sc16q04","   sc16q05","   sc17q01","   sc17q02","   sc17q03","   sc18q01","   sc18q02","   sc18q03","   sc18q04","   sc18q05","   sc18q06","   sc19q01","   sc19q02","   sc19q03","   sc19q04","   sc19q05","   sc19q06","   sc19q07","   sc19q08","   sc19q09","   sc19q10","   sc19q11","   sc19q12","   sc19q13","   sc19q14","   sc19q15","   sc19q16","   sc19q17","   sc20q01","   sc20q02","   sc20q03","   sc20q04","   sc21q01","   sc21q02","   sc21q03","   sc21q04","   sc21q05","  sc22q01","  sc22q02","  sc22q03","  sc22q04","  sc22q05","  sc22q06","  sc22q07","  sc22q08","  sc22q09","  sc22q10","  sc22q11","  sc22q12","   schlsize","   pcgirls","   schltype","    tothrs","   ratcomp","   percomp1","   percomp2","   percomp3","   percomp4","   percomp5","   stratio","   propqual","   propcert","   propread","   propmath","   propscie","   scmatedu","   tcshort","   teacbeha","   studbeha","   tcmorale","   schauton","   tchparti","   scmatbui","   wnrschbw"
"","Min.   :764  ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Min.   :1985  ","Min.   : 7.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1000  ","Min.   :1000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.0  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.00  ","Min.   :1.000  ","Min.   : 1.00  ","Min.   :1.000  ","Min.   : 1.00  ","Min.   :1.000  ","Min.   : 0.0  ","Min.   :1.000  ","Min.   : 8.00  ","Min.   : 5.00  ","Min.   : 6.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   : 1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1000  ","Min.   :999  ","Min.   :999  ","Min.   :999  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :0.00  ","Min.   :0.000  ","Min.   :0.000  ","Min.   :16.00  ","Min.   :16.00  ","Min.   :16.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.0  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :  40  ","Min.   :  50  ","Min.   :   0  ","Min.   :184  ","Min.   :1.000  ","Min.   : 0.00  ","Min.   :0.000  ","Min.   :16.00  ","Min.   :16.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :-2.200  ","Min.   :-3.6300  ","Min.   :-1.490  ","Min.   :-5.050  ","Min.   :-5.930  ","Min.   :-1.280  ","Min.   :-1.6500  ","Min.   :-2.3500  ","Min.   :-3.0300  ","Min.   :-2.92000  ","Min.   :-2.9000  ","Min.   :-4.3500  ","Min.   :-2.0000  ","Min.   :-2.3000  ","Min.   :-2.640  ","Min.   :-2.58000  ","Min.   :-2.57  ","Min.   :-2.43  ","Min.   :-3.5600  ","Min.   :-3.12000  ","Min.   :-2.8200  ","Min.   :-2.9000  ","Min.   :-3.3800  ","Min.   :-2.800  ","Min.   :-2.4400  ","Min.   :-1.9300  ","Min.   :-1.6200  ","Min.   :-1.8000  ","Min.   :-2.51000  ","Min.   :-2.6200  ","Min.   :-2.580  ","Min.   :-3.0200  ","Min.   : 22.24  ","Min.   : 25.15  ","Min.   : 91.13  ","Min.   : 50.43  ","Min.   : 76.39  ","Min.   : 33.75  ","Min.   :164.6  ","Min.   : 42.20  ","Min.   :125.8  ","Min.   :136.9  ","Min.   :155.1  ","Min.   :151.3  ","Min.   :174.9  ","Min.   : 69.5  ","Min.   : 86.93  ","Min.   : 86.73  ","Min.   : 52.23  ","Min.   : 84.04  ","Min.   :156.0  ","Min.   :170.6  ","Min.   :137.6  ","Min.   :159.5  ","Min.   :177.7  ","Min.   : 81.48  ","Min.   :106.0  ","Min.   : 95.15  ","Min.   :123.4  ","Min.   : 89.66  ","Min.   :  3.854  ","Min.   :0.001902  ","Min.   :  2.672  ","Min.   :  2.672  ","Min.   :  2.672  ","Min.   :  4.30  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  4.30  ","Min.   :  4.3  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  2.672  ","Min.   :  2.672  ","Min.   :  4.30  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  4.30  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  2.672  ","Min.   :  2.672  ","Min.   :  4.30  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  4.30  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  2.672  ","Min.   :  2.672  ","Min.   :  4.30  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  4.30  ","Min.   :  4.30  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  1.927  ","Min.   :  2.672  ","Min.   :  1.927  ","Min.   :1  ","Length:5340       ","Min.   :151.7  ","Min.   : 34.01  ","Min.   :153.5  ","Min.   :103.1  ","Min.   : 96.99  ","Min.   :122.9  ","Min.   :132.9  ","Min.   :0.0019  ","Min.   :1  ","Min.   : 83.57  ","Min.   : 83.57  ","Min.   : 83.57  ","Min.   : 83.57  ","Min.   : 83.57  ","Min.   :195.1  ","Min.   :224.2  ","Min.   :195.1  ","Min.   :195.1  ","Min.   :195.1  ","Min.   :171.7  ","Min.   : 38.95  ","Min.   :115.0  ","Min.   : 94.82  ","Min.   : 96.69  ","Min.   :141.2  ","Min.   :139.0  ","Min.   :0.0019  ","Min.   :1  ","Min.   :1.000  ","Min.   :   0.0  ","Min.   :  24.0  ","Min.   :1.000  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   : 0.000  ","Min.   : 0.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :7  ","Min.   :7  ","Min.   :32.00  ","Min.   :30.00  ","Min.   :40.00  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :  0.00  ","Min.   :997  ","Min.   :997  ","Min.   :  0.0  ","Min.   :997  ","Min.   :  0.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :  0.0  ","Min.   :  0.00  ","Min.   : 0.00  ","Min.   : 0.000  ","Min.   :  0.00  ","Min.   :  0.00  ","Min.   :  7.0  ","Min.   :  0.00  ","Min.   :  0.0  ","Min.   :  0.00  ","Min.   :  7.0  ","Min.   :  0.00  ","Min.   :  1.0  ","Min.   :  0.0  ","Min.   :  0.00  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Length:5340       ","Min.   :  125  ","Min.   :0.0350  ","Min.   :1.00  ","Min.   : 840  ","Min.   :  0.000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.000  ","Min.   : 2.18  ","Min.   :0.000  ","Min.   :0.090  ","Min.   :0.000  ","Min.   :0.000  ","Min.   :0.000  ","Min.   :-1.9000  ","Min.   :-0.950  ","Min.   :-2.4100  ","Min.   :-2.6100  ","Min.   :-2.5000  ","Min.   :-1.1100  ","Min.   :-1.57000  ","Min.   :-1.12000  ","Min.   :  1.86  "
