"Variable","Missing_Percentage"
"CNTRYID",0
"CNT",0
"CNTSCHID",0
"CNTSTUID",0
"CYC",0
"NatCen",0
"STRATUM",0
"SUBNATIO",0
"OECD",0
"ADMINMODE",0
"LANGTEST_QQQ",0.220085717595274
"LANGTEST_COG",0
"LANGTEST_PAQ",100
"BOOKID",0
"ST001D01T",0
"ST003D02T",0
"ST003D03T",0
"ST004D01T",0
"ST005Q01TA",0.498088729294567
"ST006Q01TA",0.498088729294567
"ST006Q02TA",0.498088729294567
"ST006Q03TA",0
"ST006Q04TA",0.498088729294567
"ST007Q01TA",0.498088729294567
"ST008Q01TA",0.498088729294567
"ST008Q02TA",0.498088729294567
"ST008Q03TA",0
"ST008Q04TA",0.498088729294567
"ST011Q01TA",0.498088729294567
"ST011Q02TA",0.498088729294567
"ST011Q03TA",0.498088729294567
"ST011Q04TA",0.498088729294567
"ST011Q05TA",0.498088729294567
"ST011Q06TA",0.498088729294567
"ST011Q07TA",0.498088729294567
"ST011Q08TA",0.498088729294567
"ST011Q09TA",0.498088729294567
"ST011Q10TA",0.498088729294567
"ST011Q11TA",0.498088729294567
"ST011Q12TA",0.498088729294567
"ST011Q16NA",0.498088729294567
"ST011D17TA",0
"ST011D18TA",0
"ST011D19TA",0
"ST012Q01TA",0.498088729294567
"ST012Q02TA",0.498088729294567
"ST012Q03TA",0.498088729294567
"ST012Q05NA",0.498088729294567
"ST012Q06NA",0.498088729294567
"ST012Q07NA",0.498088729294567
"ST012Q08NA",0.498088729294567
"ST012Q09NA",0.498088729294567
"ST013Q01TA",0.498088729294567
"ST019AQ01T",0.498088729294567
"ST019BQ01T",0.498088729294567
"ST019CQ01T",0.498088729294567
"ST021Q01TA",0.556006023398587
"ST125Q01NA",0.509672188115371
"ST126Q01TA",0.509672188115371
"ST127Q01TA",0.509672188115371
"ST127Q02TA",0.509672188115371
"ST127Q03TA",0.509672188115371
"ST022Q01TA",0.509672188115371
"ST023Q01TA",0.509672188115371
"ST023Q02TA",0.509672188115371
"ST023Q03TA",0.509672188115371
"ST023Q04TA",0.509672188115371
"ST023Q05TA",0.509672188115371
"ST097Q01TA",0.509672188115371
"ST097Q02TA",0.509672188115371
"ST097Q03TA",0.509672188115371
"ST097Q04TA",0.509672188115371
"ST097Q05TA",0.509672188115371
"ST100Q01TA",0.509672188115371
"ST100Q02TA",0.509672188115371
"ST100Q03TA",0.509672188115371
"ST100Q04TA",0.509672188115371
"ST102Q01TA",0.509672188115371
"ST102Q02TA",0.509672188115371
"ST102Q03TA",0.509672188115371
"ST102Q04TA",0.509672188115371
"ST211Q01HA",0.521255646936175
"ST211Q02HA",0.521255646936175
"ST211Q03HA",0.521255646936175
"ST212Q01HA",0.521255646936175
"ST212Q02HA",0.521255646936175
"ST212Q03HA",0.521255646936175
"ST104Q02NA",0.532839105756979
"ST104Q03NA",0.532839105756979
"ST104Q04NA",0.532839105756979
"ST213Q01HA",0.532839105756979
"ST213Q02HA",0.532839105756979
"ST213Q03HA",0.532839105756979
"ST213Q04HA",0.532839105756979
"ST150Q01IA",0.532839105756979
"ST150Q02IA",0.532839105756979
"ST150Q03IA",0.532839105756979
"ST150Q04HA",0.532839105756979
"ST152Q05IA",0.532839105756979
"ST152Q06IA",0.532839105756979
"ST152Q07IA",0.532839105756979
"ST152Q08IA",0.532839105756979
"ST154Q01HA",0.544422564577783
"ST153Q01HA",0.544422564577783
"ST153Q02HA",0.544422564577783
"ST153Q03HA",0.544422564577783
"ST153Q04HA",0.544422564577783
"ST153Q05HA",0.544422564577783
"ST153Q06HA",0.544422564577783
"ST153Q08HA",0.544422564577783
"ST153Q09HA",0.544422564577783
"ST153Q10HA",0.544422564577783
"ST158Q01HA",0.567589482219391
"ST158Q02HA",0.567589482219391
"ST158Q03HA",0.567589482219391
"ST158Q04HA",0.567589482219391
"ST158Q05HA",0.567589482219391
"ST158Q06HA",0.567589482219391
"ST158Q07HA",0.567589482219391
"ST160Q01IA",0.567589482219391
"ST160Q02IA",0.567589482219391
"ST160Q03IA",0.567589482219391
"ST160Q04IA",0.567589482219391
"ST160Q05IA",0.567589482219391
