"","   COUNTRY","    CNT","   SUBNATIO","  SCHOOLID","  STIDSTD","   ST01Q01","   ST02Q02","   ST02Q03","   ST03Q01","   ST04Q01","   ST04Q02","   ST04Q03","   ST04Q04","   ST04Q05","   ST05Q01","   ST06Q01","   ST07Q01","   ST09Q01","   ST11R01","   ST12Q01","   ST12Q02","   ST12Q03","   ST13R01","   ST14Q01","   ST14Q02","   ST14Q03","   ST15Q01","   ST15Q02","   ST15Q03","   ST15Q04","   ST16Q01","   ST17Q01","   ST17Q02","   ST17Q03","   ST17Q04","   ST17Q05","   ST17Q06","   ST17Q07","   ST17Q08","   ST17Q09","   ST17Q10","   ST17Q11","   ST17Q12","   ST17Q13","   ST17Q14","   ST17Q15","   ST17Q16","   ST19Q01","   ST20Q01","   ST21Q01","   ST22Q01","   ST22Q02","   ST22Q03","   ST23Q01","   ST23Q02","   ST23Q03","   ST23Q04","   ST23Q05","   ST23Q06","   ST24Q01","   ST24Q02","   ST24Q03","   ST24Q04","   ST25Q01","   ST25Q02","   ST25Q03","   ST25Q04","   ST25Q05","   ST25Q06","   ST26Q01","   ST26Q02","   ST26Q03","   ST26Q04","   ST26Q05","   ST27Q01","   ST27Q02","   ST27Q03","   ST27Q04","   ST27Q05","   ST27Q06","   ST28Q01","   ST29Q01","   ST29Q02","   ST29Q03","   ST29Q04","   ST29Q05","   ST29Q06","   ST30Q01","   ST30Q02","   ST30Q03","   ST30Q04","   ST30Q05","   ST30Q06","   ST30Q07","   ST30Q08","   ST31Q01","   ST31Q02","   ST31Q03","   ST31Q04","   ST31Q05","   ST31Q06","   ST31Q07","   ST31Q08","   ST32Q01","   ST32Q02","   ST32Q03","   ST32Q04","   ST32Q05","   ST32Q06","   ST32Q07","   ST32Q08","   ST32Q09","   ST32Q10","   ST33Q01","   ST33Q02","   ST33Q03","   ST33Q04","   ST33Q05","   ST33Q06","   ST34Q01","   ST34Q02","   ST34Q03","   ST34Q04","   ST34Q05","   ST34Q06","   ST34Q07","   ST34Q08","   ST34Q09","   ST34Q10","   ST34Q11","   ST34Q12","   ST34Q13","   ST34Q14","   ST35Q02","   ST35Q03","   ST36Q01","   ST37Q01","   ST37Q02","   ST37Q03","   ST37Q04","   ST37Q05","   ST37Q06","   ST37Q07","   ST37Q08","   ST37Q09","   ST37Q10","   ST38Q01","   ST38Q02","   ST38Q03","   ST38Q04","   ST38Q05","   ST38Q06","   ST38Q07","   ST38Q08","   ST38Q09","   ST38Q10","   ST38Q11","   EC01Q01","   EC02Q01","   EC03Q01","   EC04Q01","   EC05Q01","   EC06Q01","   EC06Q02","   EC07Q01","   EC07Q02","   EC07Q03","   EC08Q01","   IC01Q01","   IC01Q02","   IC01Q03","   IC02Q01","   IC03Q01","   IC04Q01","   IC04Q02","   IC04Q03","   IC05Q01","   IC05Q02","   IC05Q03","   IC05Q04","   IC05Q05","   IC05Q06","   IC05Q07","   IC05Q08","   IC05Q09","   IC05Q10","   IC05Q11","   IC05Q12","   IC06Q01","   IC06Q02","   IC06Q03","   IC06Q04","   IC06Q05","   IC06Q06","   IC06Q07","   IC06Q08","   IC06Q09","   IC06Q10","   IC06Q11","   IC06Q12","   IC06Q13","   IC06Q14","   IC06Q15","   IC06Q16","   IC06Q17","   IC06Q18","   IC06Q19","   IC06Q20","   IC06Q21","   IC06Q22","   IC06Q23","   IC07Q01","   IC07Q02","   IC07Q03","   IC07Q04","   IC08Q01","   IC09Q01","   SC07Q01","   CLCUSE3A","   CLCUSE3B","     AGE","    GRADE","    ISCEDL","    ISCEDD","    ISCEDO","    PROGN","   FAMSTRUC","     BMMJ","     BFMJ","     BSMJ","    HISEI","   MSECATEG","   FSECATEG","   HSECATEG","   SSECATEG","    MISCED","    FISCED","    HISCED","    PARED","    ISO_S","    ISO_M","    ISO_F","    IMMIG","     LANG","    LANGN","    SISCED","    MMINS","    TMINS","    PCMATH","    RMHMWK","   COMPHOME","   CULTPOSS","    HEDRES","   HOMEPOS","    ATSCHL","    STUREL","    BELONG","    INTMAT","   INSTMOT","   MATHEFF","    ANXMAT","    SCMAT","    CSTRAT","     ELAB","    MEMOR","   COMPLRN","   COOPLRN","   TEACHSUP","   DISCLIM","    INTUSE","    PRGUSE","   ROUTCONF","   INTCONF","   HIGHCONF","   ATTCOMP","     ESCS","   PV1MATH","   PV2MATH","   PV3MATH","   PV4MATH","   PV5MATH","   PV1MATH1","   PV2MATH1","   PV3MATH1","   PV4MATH1","   PV5MATH1","   PV1MATH2","   PV2MATH2","   PV3MATH2","   PV4MATH2","   PV5MATH2","   PV1MATH3","   PV2MATH3","   PV3MATH3","   PV4MATH3","   PV5MATH3","   PV1MATH4","   PV2MATH4","   PV3MATH4","   PV4MATH4","   PV5MATH4","   PV1READ","   PV2READ","   PV3READ","   PV4READ","   PV5READ","   PV1SCIE","   PV2SCIE","   PV3SCIE","   PV4SCIE","   PV5SCIE","   PV1PROB","   PV2PROB","   PV3PROB","   PV4PROB","   PV5PROB","   W_FSTUWT","     OECD","      UH","   W_FSTR1","   W_FSTR2","   W_FSTR3","   W_FSTR4","   W_FSTR5","   W_FSTR6","   W_FSTR7","   W_FSTR8","   W_FSTR9","   W_FSTR10","   W_FSTR11","   W_FSTR12","   W_FSTR13","   W_FSTR14","   W_FSTR15","   W_FSTR16","   W_FSTR17","   W_FSTR18","   W_FSTR19","   W_FSTR20","   W_FSTR21","   W_FSTR22","   W_FSTR23","   W_FSTR24","   W_FSTR25","   W_FSTR26","   W_FSTR27","   W_FSTR28","   W_FSTR29","   W_FSTR30","   W_FSTR31","   W_FSTR32","   W_FSTR33","   W_FSTR34","   W_FSTR35","   W_FSTR36","   W_FSTR37","   W_FSTR38","   W_FSTR39","   W_FSTR40","   W_FSTR41","   W_FSTR42","   W_FSTR43","   W_FSTR44","   W_FSTR45","   W_FSTR46","   W_FSTR47","   W_FSTR48","   W_FSTR49","   W_FSTR50","   W_FSTR51","   W_FSTR52","   W_FSTR53","   W_FSTR54","   W_FSTR55","   W_FSTR56","   W_FSTR57","   W_FSTR58","   W_FSTR59","   W_FSTR60","   W_FSTR61","   W_FSTR62","   W_FSTR63","   W_FSTR64","   W_FSTR65","   W_FSTR66","   W_FSTR67","   W_FSTR68","   W_FSTR69","   W_FSTR70","   W_FSTR71","   W_FSTR72","   W_FSTR73","   W_FSTR74","   W_FSTR75","   W_FSTR76","   W_FSTR77","   W_FSTR78","   W_FSTR79","   W_FSTR80","   WVARSTRR","     UNIT","   STRATUM","   CNTFAC1","   CNTFAC2","   SC01Q01","   SC02Q01","   SC02Q02","   SC03Q01","   SC04Q01","   SC04Q02","   SC04Q03","   SC04Q04","   SC05Q01","   SC05Q02","   SC05Q03","   SC05Q04","   SC05Q05","   SC05Q06","   SC05Q07","   SC05Q08","   SC05Q09","   SC05Q10","   SC05Q11","   SC05Q12","   SC05Q13","   SC05Q14","   SC06Q01","   SC06Q02","   SC08Q01","   SC08Q02","   SC08Q03","   SC08Q04","   SC08Q05","   SC08Q06","   SC08Q07","   SC08Q08","   SC08Q09","   SC08Q10","   SC08Q11","   SC08Q12","   SC08Q13","   SC08Q14","   SC08Q15","   SC08Q16","   SC08Q17","   SC08Q18","   SC08Q19","   SC08Q20","   SC09Q01","   SC09Q02","   SC09Q03","   SC09Q04","   SC09Q05","   SC09Q06","   SC10Q01","   SC10Q02","   SC10Q03","   SC10Q04","   SC10Q05","   SC10Q06","   SC10Q07","   SC11Q01","   SC11Q02","   SC11Q03","   SC11Q04","   SC11Q05","   SC11Q06","   SC11Q07","   SC12Q01","   SC12Q02","   SC12Q03","   SC12Q04","   SC12Q05","   SC13Q01","   SC13Q02","   SC13Q03","   SC13Q04","   SC13Q05","   SC13Q06","   SC13Q07","   SC13Q08","   SC14Q01","   SC15Q01","   SC15Q02","   SC16Q01","   SC16Q02","   SC16Q03","   SC16Q04","   SC17Q01","   SC17Q02","   SC17Q03","   SC17Q04","   SC17Q05","   SC18Q11","   SC18Q12","   SC18Q13","   SC18Q21","   SC18Q22","   SC18Q23","   SC19Q11","   SC19Q12","   SC19Q13","   SC19Q14","   SC19Q15","   SC19Q21","   SC19Q22","   SC19Q23","   SC19Q24","   SC19Q25","   SC20Q01","   SC20Q02","   SC20Q03","   SC20Q04","   SC21Q01","   SC21Q02","   SC21Q03","   SC22Q01","   SC22Q02","   SC22Q03","   SC23Q01","   SC23Q02","   SC23Q03","   SC24Q01","   SC24Q02","   SC24Q03","   SC24Q04","   SC25Q01","   SC25Q02","   SC25Q03","   SC25Q04","   SC25Q05","   SC25Q06","   SC25Q07","   SC25Q08","   SC25Q09","   SC25Q10","   SC25Q11","   SC25Q12","   SC25Q13","   SC26Q01","   SC26Q02","   SC26Q03","   SC26Q04","   SC26Q05","   SC26Q06","   SC26Q07","   SC26Q08","   SC26Q09","   SC26Q10","   SC26Q11","   SC26Q12","   SC27Q01","   SC27Q02","   SC27Q03","   SC27Q04","   SC27Q05","   SC27Q06","   SC27Q07","   SCHLSIZE","   PCGIRLS","   SCHLTYPE","   RATCOMP","   COMPWEB","   COMPLAN","   STRATIO","   PROPCERT","   PROPQPED","   SMRATIO","   PROPMATH","   PROPMA5A","    ASSESS","    SELECT","   ABGROUP","   EXCOURSE","    MACTIV","    AUTRES","   AUTCURR","    MSTREL","   TCSHORT","   SCMATBUI","   SCMATEDU","   STMORALE","   TCMORALE","   STUDBEHA","   TEACBEHA","   TCHCONS","   SCHAUTON","   TCHPARTI","   SCWEIGHT"
"","Min.   :764  ","Length:5236       ","Min.   :7640  ","Length:5236       ","Length:5236       ","Min.   : 7.000  ","Min.   : 1.000  ","Min.   :87.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1110  ","Min.   :1110  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :7  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :7  ","Min.   :1.000  ","Min.   :1.000  ","Min.   : 1.000  ","Min.   : 1.000  ","Min.   :  1.0  ","Min.   : 1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :99997  ","Min.   :99997  ","Min.   :99997  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :  5.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :7  ","Min.   :1.000  ","Min.   :1.0  ","Min.   :1.0  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.00  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.0  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :1.000  ","Min.   :1.0  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :  1.00  ","Min.   : 20.00  ","Min.   :  7.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.00  ","Min.   :7  ","Min.   :9997  ","Min.   :  0.00  ","Min.   :1.000  ","Min.   :997  ","Min.   :1000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :36.0  ","Min.   :  1.0  ","Min.   :  1.0  ","Min.   :15.25  ","Min.   :-3.000  ","Min.   :2.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :764001  ","Min.   :1.000  ","Min.   :16.00  ","Min.   :16.00  ","Min.   :16.00  ","Min.   :16.00  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :0.000  ","Min.   :0.000  ","Min.   :0.000  ","Min.   : 0.000  ","Min.   :76409996  ","Min.   :76409996  ","Min.   :76409996  ","Min.   :1.000  ","Min.   :0.00000  ","Min.   :764001  ","Min.   :0.000  ","Min.   : 50.0  ","Min.   : 999  ","Min.   :  0.029  ","Min.   :  0.0000  ","Min.   :-1.6763  ","Min.   :-1.2757  ","Min.   :-4.2987  ","Min.   :-3.3580  ","Min.   : -2.4363  ","Min.   : -3.0895  ","Min.   : -2.5094  ","Min.   : -1.7825  ","Min.   : -2.3783  ","Min.   : -3.8897  ","Min.   : -2.4781  ","Min.   : -2.1216  ","Min.   : -3.4776  ","Min.   : -3.2618  ","Min.   : -3.4825  ","Min.   : -2.8441  ","Min.   : -3.1339  ","Min.   : -2.9202  ","Min.   : -2.7384  ","Min.   : -2.7003  ","Min.   : -2.6114  ","Min.   : -5.1724  ","Min.   : -3.9917  ","Min.   : -3.3837  ","Min.   : -3.4606  ","Min.   : -3.7634  ","Min.   :116.9  ","Min.   :159.8  ","Min.   :168.4  ","Min.   :155.2  ","Min.   :105.3  ","Min.   : 64.76  ","Min.   : 91.63  ","Min.   : 89.22  ","Min.   : 76.06  ","Min.   : 76.06  ","Min.   : 52.3  ","Min.   : 73.64  ","Min.   :109.2  ","Min.   :113.1  ","Min.   : 98.26  ","Min.   :140.3  ","Min.   :192.0  ","Min.   :173.8  ","Min.   :187.3  ","Min.   :137.4  ","Min.   : 98.26  ","Min.   : 52.61  ","Min.   :102.5  ","Min.   : 73.87  ","Min.   : 72.08  ","Min.   :186.4  ","Min.   :169.8  ","Min.   :112.0  ","Min.   :160.1  ","Min.   :120.0  ","Min.   :154.7  ","Min.   :143.3  ","Min.   :175.9  ","Min.   :114.2  ","Min.   :138.7  ","Min.   : 91.12  ","Min.   :111.1  ","Min.   :118.8  ","Min.   :135.0  ","Min.   :109.0  ","Min.   :  7.776  ","Min.   :0  ","Min.   :0  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  4.47  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  4.55  ","Min.   :  4.47  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  4.47  ","Min.   :  4.47  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  4.47  ","Min.   :  4.47  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  4.47  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  3.888  ","Min.   :  4.47  ","Min.   :  4.55  ","Min.   :  4.47  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   :  3.888  ","Min.   :  4.55  ","Min.   :  3.888  ","Min.   : 1.00  ","Min.   :1.00  ","Min.   :76401  ","Min.   :0.00157  ","Min.   :0.008219  ","Min.   :1.000  ","Min.   :   0.0  ","Min.   :   0.0  ","Min.   :1.000  ","Min.   :  0.0  ","Min.   :  0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :7  ","Min.   :7  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :7  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.0  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :   0.0  ","Min.   :   0.0  ","Min.   :   0.00  ","Min.   :   0.0  ","Min.   :   0.0  ","Min.   :   0.0  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :7  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.0  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   : 11.00  ","Min.   : 11.00  ","Min.   : 11.00  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   :  1.00  ","Min.   :  0.00  ","Min.   :  0.00  ","Min.   :  1.00  ","Min.   :997  ","Min.   :  0.00  ","Min.   :  0.00  ","Min.   :  0.0  ","Min.   :  0.0  ","Min.   :997  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.0  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.00  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :11222  ","Min.   :11222  ","Min.   :11222  ","Min.   :12222  ","Min.   :11222  ","Min.   :12222  ","Min.   :21111  ","Min.   :21111  ","Min.   :11222  ","Min.   :12222  ","Min.   :11222  ","Min.   :11222  ","Min.   :1111  ","Min.   :1111  ","Min.   :1111  ","Min.   :1111  ","Min.   :1111  ","Min.   :1111  ","Min.   :1111  ","Min.   : 117  ","Min.   :0.000  ","Min.   :1.000  ","Min.   : 0.000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   : 5.889  ","Min.   :0.7930  ","Min.   :0.6840  ","Min.   : 27.4  ","Min.   :0.0140  ","Min.   :  0.053  ","Min.   :1.000  ","Min.   :0.000  ","Min.   :1.000  ","Min.   :0.000  ","Min.   :0.000  ","Min.   :1.000  ","Min.   :1.000  ","Min.   :0.000000  ","Min.   :-1.2030  ","Min.   :-2.31000  ","Min.   :-3.2260  ","Min.   : -1.209  ","Min.   : -2.809  ","Min.   :-1.9350  ","Min.   :-2.2060  ","Min.   :-3.037  ","Min.   :-0.7590  ","Min.   :-1.6050  ","Min.   :  1.425  "
